aggregate,key,count,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity
layer_head,19/15,46,0.5612098464499349,0.17940756678581238,0.7572556138038635
layer_head,19/16,46,0.5190492045620213,0.25532346963882446,0.7866179347038269
layer_head,19/17,46,0.6112020747817081,0.40188294649124146,0.7406951189041138
layer_head,19/18,46,0.48892222604025964,0.28533247113227844,0.8114696145057678
layer_head,19/19,46,0.4798699351756469,0.24141043424606323,0.6996919512748718
layer_head,19/2,46,0.5027905330061913,0.19510342180728912,0.7473295331001282
layer_head,19/20,46,0.48639232049817627,0.28288766741752625,0.7521194815635681
layer_head,19/21,46,0.5518840956299201,0.09444282948970795,0.9221214056015015
layer_head,19/22,46,0.4388791528408942,0.05788588523864746,0.9201070070266724
layer_head,19/23,46,0.4515122194652972,0.07116363942623138,0.7994778156280518
layer_head,19/3,46,0.35725957199769176,-0.301097571849823,0.7178502678871155
layer_head,19/4,46,0.594681687977003,0.4081713557243347,0.7376630306243896
layer_head,19/5,46,0.6118351966142654,0.11706408858299255,0.7780899405479431
layer_head,19/6,46,0.6019050627946854,0.3800053000450134,0.8666359186172485
layer_head,19/7,46,0.59706293888714,0.3730679750442505,0.7889477014541626
layer_head,19/8,46,0.593833780159121,0.2230297029018402,0.7602438926696777
layer_head,19/9,46,0.4338911036434381,0.17760023474693298,0.7676607370376587
layer_head,2/0,46,0.8727064897184786,0.7016921639442444,0.9752616286277771
layer_head,2/1,46,0.8698577621708745,0.7699692845344543,0.9581465721130371
layer_head,2/10,46,0.7707488893166833,0.35450297594070435,0.9480615854263306
layer_head,2/11,46,0.8382943564135096,0.4764113128185272,0.9529173970222473
layer_head,2/12,46,0.860969224701757,0.5950286388397217,0.9384369850158691
layer_head,2/13,46,0.8887930758621382,0.7440338134765625,0.9624471664428711
layer_head,2/14,46,0.7315685476945795,0.6217910647392273,0.7862978577613831
layer_head,2/15,46,0.8038885392572569,-0.44604742527008057,0.9578151702880859
layer_head,2/16,46,0.8388410894119221,-0.4569137990474701,0.9750654697418213
layer_head,2/17,46,0.8453741229098776,-0.48251479864120483,0.9678715467453003
layer_head,2/18,46,0.8099696739860203,0.5882753729820251,0.9400501847267151
layer_head,2/19,46,0.8409940950248552,0.29975420236587524,0.9604073166847229
layer_head,2/2,46,0.886052835246791,0.7651996612548828,0.9794686436653137
layer_head,2/20,46,0.8308513618033865,0.5461528301239014,0.9627010226249695
layer_head,2/21,46,0.8550815828468489,0.6287436485290527,0.9670235514640808
layer_head,2/22,46,0.8323605630708777,0.669934093952179,0.9407420754432678
layer_head,2/23,46,0.902678695709809,0.7930129766464233,0.9843354821205139
layer_head,2/3,46,0.8892096151476321,0.8410698771476746,0.9125381112098694
layer_head,2/4,46,0.840120941400528,0.5892226099967957,0.9351866245269775
layer_head,2/5,46,0.8901891501053519,0.7767786979675293,0.9546206593513489
layer_head,2/6,46,0.916995363390964,0.7695099711418152,0.9647030830383301
layer_head,2/7,46,0.9004289391248123,0.7082381844520569,0.9751315712928772
layer_head,2/8,46,0.7325210299180902,0.5183516144752502,0.9107816219329834
layer_head,2/9,46,0.8453237129294354,0.4885786175727844,0.9412052631378174
layer_head,20/0,46,0.500372602239899,0.32507675886154175,0.6048704385757446
layer_head,20/1,46,0.4078417850086344,0.001138372696004808,0.6801636219024658
